date,channel,country,campaign,spend,impressions,clicks
2026-06-01,Paid Search,BR,brand,400.66,5565,238
2026-06-01,Paid Search,BR,nonbrand,381.19,5294,216
2026-06-01,Paid Search,DE,brand,444.83,6178,269
2026-06-01,Paid Search,DE,nonbrand,423.61,5883,295
2026-06-01,Paid Search,IN,brand,353.41,4908,225
2026-06-01,Paid Search,IN,nonbrand,370.42,5145,239
2026-06-01,Paid Search,UK,brand,527.12,7321,351
2026-06-01,Paid Search,UK,nonbrand,571.16,7933,353
2026-06-01,Paid Search,US,brand,827.23,11489,509
2026-06-01,Paid Search,US,nonbrand,996.89,13846,586
2026-06-01,Paid Social,BR,prospecting,422.11,32470,571
2026-06-01,Paid Social,BR,retargeting,277.18,21322,419
2026-06-01,Paid Social,DE,prospecting,322.49,24807,457
2026-06-01,Paid Social,DE,retargeting,343.84,26449,451
2026-06-01,Paid Social,IN,prospecting,251.5,19346,364
2026-06-01,Paid Social,IN,retargeting,305.84,23526,459
2026-06-01,Paid Social,UK,prospecting,511.67,39359,723
2026-06-01,Paid Social,UK,retargeting,445.39,34261,571
2026-06-01,Paid Social,US,prospecting,693.32,53332,998
2026-06-01,Paid Social,US,retargeting,683.91,52608,935
2026-06-01,Referral,BR,affiliates,105.35,2341,111
2026-06-01,Referral,DE,affiliates,164.6,3658,186
2026-06-01,Referral,IN,affiliates,90.79,2018,95
2026-06-01,Referral,UK,affiliates,226.64,5036,254
2026-06-01,Referral,US,affiliates,323.08,7180,381
2026-06-01,SEO,BR,organic,33.57,4795,303
2026-06-01,SEO,DE,organic,47.82,6832,480
2026-06-01,SEO,IN,organic,28.14,4019,287
2026-06-01,SEO,UK,organic,54.14,7734,534
2026-06-01,SEO,US,organic,76.32,10903,806
2026-06-02,Display,BR,prospecting,121.34,24268,182
2026-06-02,Display,BR,retargeting,124.09,24818,198
2026-06-02,Display,DE,prospecting,174.82,34964,258
2026-06-02,Display,DE,retargeting,153.59,30717,218
2026-06-02,Display,IN,prospecting,107.9,21580,173
2026-06-02,Display,IN,retargeting,109.97,21994,178
2026-06-02,Display,UK,prospecting,200.51,40102,334
2026-06-02,Display,UK,retargeting,178.81,35762,254
2026-06-02,Display,US,prospecting,297.31,59461,476
2026-06-02,Display,US,retargeting,284.93,56985,466
2026-06-02,Email,BR,lifecycle,35.46,3940,372
2026-06-02,Email,BR,newsletter,33.49,3722,337
2026-06-02,Email,DE,lifecycle,39.46,4385,432
2026-06-02,Email,DE,newsletter,36.21,4023,339
2026-06-02,Email,IN,lifecycle,39.12,4346,419
2026-06-02,Email,IN,newsletter,39.43,4381,394
2026-06-02,Email,UK,lifecycle,62.06,6895,653
2026-06-02,Email,UK,newsletter,61.04,6782,607
2026-06-02,Email,US,lifecycle,81.91,9101,799
2026-06-02,Email,US,newsletter,84.97,9441,846
2026-06-02,Paid Search,BR,brand,367.84,5109,236
2026-06-02,Paid Search,BR,nonbrand,336.77,4677,219
2026-06-02,Paid Search,DE,brand,445.48,6187,263
2026-06-02,Paid Search,DE,nonbrand,374.53,5202,241
2026-06-02,Paid Search,IN,brand,313.62,4356,189
2026-06-02,Paid Search,IN,nonbrand,298.17,4141,194
2026-06-02,Paid Search,UK,brand,568.46,7895,350
2026-06-02,Paid Search,UK,nonbrand,534.87,7429,311
2026-06-02,Paid Search,US,brand,727.28,10101,429
2026-06-02,Paid Search,US,nonbrand,921.64,12801,554
2026-06-02,Paid Social,BR,prospecting,259.2,19939,417
2026-06-02,Paid Social,BR,retargeting,296.64,22819,415
2026-06-02,Paid Social,DE,prospecting,374.15,28781,526
2026-06-02,Paid Social,DE,retargeting,380.82,29294,555
2026-06-02,Paid Social,IN,prospecting,314.61,24201,443
2026-06-02,Paid Social,IN,retargeting,295.15,22703,418
2026-06-02,Paid Social,UK,prospecting,626.26,48173,931
2026-06-02,Paid Social,UK,retargeting,578.58,44506,826
2026-06-02,Paid Social,US,prospecting,648.06,49851,896
2026-06-02,Paid Social,US,retargeting,725.98,55844,966
2026-06-02,Referral,BR,affiliates,133.1,2958,149
2026-06-02,Referral,DE,affiliates,146.22,3249,183
2026-06-02,Referral,IN,affiliates,152.25,3383,157
2026-06-02,Referral,UK,affiliates,216.91,4820,225
2026-06-02,Referral,US,affiliates,305.91,6798,389
2026-06-02,SEO,BR,organic,36.34,5191,352
2026-06-02,SEO,DE,organic,43.63,6233,426
2026-06-02,SEO,IN,organic,39.45,5636,361
2026-06-02,SEO,UK,organic,70.65,10093,697
2026-06-02,SEO,US,organic,80.24,11462,799
2026-06-03,Display,BR,prospecting,132.84,26568,198
2026-06-03,Display,BR,retargeting,116.81,23362,173
2026-06-03,Display,DE,prospecting,167.87,33575,298
2026-06-03,Display,DE,retargeting,167.41,33482,275
2026-06-03,Display,IN,prospecting,88.8,17759,138
2026-06-03,Display,IN,retargeting,119.82,23963,187
2026-06-03,Display,UK,prospecting,230.05,46011,379
2026-06-03,Display,UK,retargeting,181.3,36259,278
2026-06-03,Display,US,prospecting,342.14,68427,559
2026-06-03,Display,US,retargeting,299.31,59861,482
2026-06-03,Email,BR,lifecycle,38.26,4252,383
2026-06-03,Email,BR,newsletter,37.7,4189,361
2026-06-03,Email,DE,lifecycle,55.09,6121,541
2026-06-03,Email,DE,newsletter,47.9,5322,471
2026-06-03,Email,IN,lifecycle,32.5,3611,342
2026-06-03,Email,IN,newsletter,38.9,4322,392
2026-06-03,Email,UK,lifecycle,57.78,6420,567
2026-06-03,Email,UK,newsletter,74.03,8225,734
2026-06-03,Email,US,lifecycle,77.63,8625,907
2026-06-03,Email,US,newsletter,72.77,8086,789
2026-06-03,Paid Search,BR,brand,354.99,4930,221
2026-06-03,Paid Search,BR,nonbrand,373.07,5182,243
2026-06-03,Paid Search,DE,brand,456.19,6336,307
2026-06-03,Paid Search,DE,nonbrand,462.54,6424,299
2026-06-03,Paid Search,IN,brand,407.79,5664,241
2026-06-03,Paid Search,IN,nonbrand,342.19,4753,195
2026-06-03,Paid Search,UK,brand,642.44,8923,377
2026-06-03,Paid Search,UK,nonbrand,651.94,9055,410
2026-06-03,Paid Search,US,brand,881.64,12245,522
2026-06-03,Paid Search,US,nonbrand,800.08,11112,503
2026-06-03,Paid Social,BR,prospecting,304.98,23460,412
2026-06-03,Paid Social,BR,retargeting,281.2,21631,341
2026-06-03,Paid Social,DE,prospecting,437.0,33615,610
2026-06-03,Paid Social,DE,retargeting,392.04,30157,588
2026-06-03,Paid Social,IN,prospecting,264.97,20383,360
2026-06-03,Paid Social,IN,retargeting,238.21,18324,338
2026-06-03,Paid Social,UK,prospecting,557.05,42850,828
2026-06-03,Paid Social,UK,retargeting,549.71,42286,742
2026-06-03,Paid Social,US,prospecting,652.67,50205,919
2026-06-03,Paid Social,US,retargeting,547.04,42080,765
2026-06-03,Referral,BR,affiliates,108.97,2422,129
2026-06-03,Referral,DE,affiliates,175.17,3893,183
2026-06-03,Referral,IN,affiliates,105.78,2351,116
2026-06-03,Referral,UK,affiliates,196.87,4375,192
2026-06-03,Referral,US,affiliates,287.14,6381,339
2026-06-03,SEO,BR,organic,30.29,4328,323
2026-06-03,SEO,DE,organic,43.54,6220,400
2026-06-03,SEO,IN,organic,29.29,4184,294
2026-06-03,SEO,UK,organic,48.95,6993,456
2026-06-03,SEO,US,organic,75.99,10855,752
2026-06-04,Display,BR,prospecting,134.74,26949,211
2026-06-04,Display,BR,retargeting,132.17,26434,177
2026-06-04,Display,DE,prospecting,176.8,35360,295
2026-06-04,Display,DE,retargeting,173.89,34777,275
2026-06-04,Display,IN,prospecting,108.8,21759,169
2026-06-04,Display,IN,retargeting,146.32,29264,236
2026-06-04,Display,UK,prospecting,184.7,36940,305
2026-06-04,Display,UK,retargeting,228.98,45796,332
2026-06-04,Display,US,prospecting,291.55,58309,523
2026-06-04,Display,US,retargeting,291.53,58307,467
2026-06-04,Email,BR,lifecycle,34.69,3854,370
2026-06-04,Email,BR,newsletter,38.15,4239,386
2026-06-04,Email,DE,lifecycle,45.72,5080,458
2026-06-04,Email,DE,newsletter,55.11,6124,503
2026-06-04,Email,IN,lifecycle,28.37,3152,309
2026-06-04,Email,IN,newsletter,32.06,3563,329
2026-06-04,Email,UK,lifecycle,64.25,7139,657
2026-06-04,Email,UK,newsletter,65.02,7224,616
2026-06-04,Email,US,lifecycle,68.16,7574,599
2026-06-04,Email,US,newsletter,105.61,11735,931
2026-06-04,Paid Search,BR,brand,420.47,5840,252
2026-06-04,Paid Search,BR,nonbrand,255.7,3551,170
2026-06-04,Paid Search,DE,brand,433.72,6024,281
2026-06-04,Paid Search,DE,nonbrand,537.51,7465,354
2026-06-04,Paid Search,IN,brand,305.24,4239,203
2026-06-04,Paid Search,IN,nonbrand,343.29,4768,220
2026-06-04,Paid Search,UK,brand,706.21,9809,440
2026-06-04,Paid Search,UK,nonbrand,709.29,9851,404
2026-06-04,Paid Search,US,brand,982.51,13646,554
2026-06-04,Paid Search,US,nonbrand,866.18,12030,534
2026-06-04,Paid Social,BR,prospecting,257.13,19779,366
2026-06-04,Paid Social,BR,retargeting,279.22,21478,356
2026-06-04,Paid Social,DE,prospecting,366.85,28219,561
2026-06-04,Paid Social,DE,retargeting,371.3,28561,466
2026-06-04,Paid Social,IN,prospecting,290.63,22356,379
2026-06-04,Paid Social,IN,retargeting,276.05,21235,353
2026-06-04,Paid Social,UK,prospecting,491.41,37801,662
2026-06-04,Paid Social,UK,retargeting,605.52,46578,807
2026-06-04,Paid Social,US,prospecting,722.31,55563,991
2026-06-04,Paid Social,US,retargeting,693.27,53328,930
2026-06-04,Referral,BR,affiliates,113.16,2515,126
2026-06-04,Referral,DE,affiliates,173.99,3867,180
2026-06-04,Referral,IN,affiliates,125.26,2784,132
2026-06-04,Referral,UK,affiliates,264.83,5885,305
2026-06-04,Referral,US,affiliates,295.19,6560,344
2026-06-04,SEO,BR,organic,29.58,4226,316
2026-06-04,SEO,DE,organic,39.67,5668,425
2026-06-04,SEO,IN,organic,34.21,4887,362
2026-06-04,SEO,UK,organic,59.27,8467,539
2026-06-04,SEO,US,organic,75.78,10825,731
2026-06-05,Display,BR,prospecting,123.3,24659,201
2026-06-05,Display,BR,retargeting,121.34,24267,209
2026-06-05,Display,DE,prospecting,141.78,28356,227
2026-06-05,Display,DE,retargeting,188.78,37755,289
2026-06-05,Display,IN,prospecting,110.07,22014,179
2026-06-05,Display,IN,retargeting,126.89,25378,204
2026-06-05,Display,UK,prospecting,142.04,28408,227
2026-06-05,Display,UK,retargeting,202.93,40586,341
2026-06-05,Display,US,prospecting,303.01,60601,477
2026-06-05,Display,US,retargeting,268.03,53605,435
2026-06-05,Email,BR,lifecycle,35.08,3898,356
2026-06-05,Email,BR,newsletter,34.1,3788,340
2026-06-05,Email,DE,lifecycle,56.48,6276,587
2026-06-05,Email,DE,newsletter,39.32,4368,375
2026-06-05,Email,IN,lifecycle,27.63,3070,265
2026-06-05,Email,IN,newsletter,31.71,3523,341
2026-06-05,Email,UK,lifecycle,62.57,6953,590
2026-06-05,Email,UK,newsletter,78.1,8678,823
2026-06-05,Email,US,lifecycle,71.64,7960,683
2026-06-05,Email,US,newsletter,101.59,11288,1043
2026-06-05,Paid Search,BR,brand,348.46,4840,209
2026-06-05,Paid Search,BR,nonbrand,324.18,4502,197
2026-06-05,Paid Search,DE,brand,441.11,6127,286
2026-06-05,Paid Search,DE,nonbrand,474.88,6596,311
2026-06-05,Paid Search,IN,brand,327.81,4553,204
2026-06-05,Paid Search,IN,nonbrand,437.08,6071,257
2026-06-05,Paid Search,UK,brand,666.55,9258,443
2026-06-05,Paid Search,UK,nonbrand,553.48,7687,325
2026-06-05,Paid Search,US,brand,830.8,11539,527
2026-06-05,Paid Search,US,nonbrand,854.16,11863,557
2026-06-05,Paid Social,BR,prospecting,296.13,22779,391
2026-06-05,Paid Social,BR,retargeting,288.43,22187,375
2026-06-05,Paid Social,DE,prospecting,386.02,29694,489
2026-06-05,Paid Social,DE,retargeting,303.49,23346,434
2026-06-05,Paid Social,IN,prospecting,231.75,17827,355
2026-06-05,Paid Social,IN,retargeting,278.41,21416,410
2026-06-05,Paid Social,UK,prospecting,532.53,40964,746
2026-06-05,Paid Social,UK,retargeting,416.44,32034,550
2026-06-05,Paid Social,US,prospecting,616.9,47454,841
2026-06-05,Paid Social,US,retargeting,604.71,46516,816
2026-06-05,Referral,BR,affiliates,143.15,3181,164
2026-06-05,Referral,DE,affiliates,150.49,3344,159
2026-06-05,Referral,IN,affiliates,110.84,2463,129
2026-06-05,Referral,UK,affiliates,240.68,5348,292
2026-06-05,Referral,US,affiliates,330.86,7352,388
2026-06-05,SEO,BR,organic,32.2,4600,347
2026-06-05,SEO,DE,organic,45.49,6498,468
2026-06-05,SEO,IN,organic,27.2,3886,271
2026-06-05,SEO,UK,organic,47.57,6795,459
2026-06-05,SEO,US,organic,88.88,12697,902
2026-06-06,Display,BR,prospecting,138.79,27757,220
2026-06-06,Display,BR,retargeting,127.64,25528,197
2026-06-06,Display,DE,prospecting,184.17,36833,266
2026-06-06,Display,DE,retargeting,168.85,33769,255
2026-06-06,Display,IN,prospecting,96.25,19251,162
2026-06-06,Display,IN,retargeting,130.22,26044,209
2026-06-06,Display,UK,prospecting,180.83,36166,296
2026-06-06,Display,UK,retargeting,249.63,49926,409
2026-06-06,Display,US,prospecting,301.02,60204,482
2026-06-06,Display,US,retargeting,244.89,48978,399
2026-06-06,Email,BR,lifecycle,31.21,3468,313
2026-06-06,Email,BR,newsletter,37.8,4200,410
2026-06-06,Email,DE,lifecycle,45.01,5001,456
2026-06-06,Email,DE,newsletter,48.74,5416,475
2026-06-06,Email,IN,lifecycle,39.9,4433,383
2026-06-06,Email,IN,newsletter,28.82,3202,320
2026-06-06,Email,UK,lifecycle,69.03,7670,747
2026-06-06,Email,UK,newsletter,69.44,7715,673
2026-06-06,Email,US,lifecycle,94.08,10453,952
2026-06-06,Email,US,newsletter,96.16,10684,1025
2026-06-06,Paid Search,BR,brand,458.66,6370,266
2026-06-06,Paid Search,BR,nonbrand,404.88,5623,252
2026-06-06,Paid Search,DE,brand,501.49,6965,337
2026-06-06,Paid Search,DE,nonbrand,491.82,6831,300
2026-06-06,Paid Search,IN,brand,374.29,5198,262
2026-06-06,Paid Search,IN,nonbrand,397.48,5521,240
2026-06-06,Paid Search,UK,brand,487.13,6766,287
2026-06-06,Paid Search,UK,nonbrand,694.71,9649,415
2026-06-06,Paid Search,US,brand,885.58,12300,551
2026-06-06,Paid Search,US,nonbrand,608.17,8447,410
2026-06-06,Paid Social,BR,prospecting,321.94,24764,460
2026-06-06,Paid Social,BR,retargeting,328.01,25232,480
2026-06-06,Paid Social,DE,prospecting,493.24,37942,758
2026-06-06,Paid Social,DE,retargeting,390.64,30049,583
2026-06-06,Paid Social,IN,prospecting,286.88,22068,412
2026-06-06,Paid Social,IN,retargeting,314.66,24205,482
2026-06-06,Paid Social,UK,prospecting,536.09,41238,659
2026-06-06,Paid Social,UK,retargeting,687.65,52896,967
2026-06-06,Paid Social,US,prospecting,796.81,61293,1046
2026-06-06,Paid Social,US,retargeting,777.12,59779,1115
2026-06-06,Referral,BR,affiliates,143.75,3195,152
2026-06-06,Referral,DE,affiliates,151.36,3364,165
2026-06-06,Referral,IN,affiliates,147.91,3287,159
2026-06-06,Referral,UK,affiliates,216.34,4808,239
2026-06-06,Referral,US,affiliates,341.27,7584,408
2026-06-06,SEO,BR,organic,30.77,4395,355
2026-06-06,SEO,DE,organic,37.63,5376,383
2026-06-06,SEO,IN,organic,39.55,5651,427
2026-06-06,SEO,UK,organic,53.04,7577,527
2026-06-06,SEO,US,organic,81.54,11649,735
2026-06-07,Display,BR,prospecting,134.9,26980,222
2026-06-07,Display,BR,retargeting,135.31,27062,192
2026-06-07,Display,DE,prospecting,137.87,27575,208
2026-06-07,Display,DE,retargeting,162.91,32581,257
2026-06-07,Display,IN,prospecting,126.79,25357,195
2026-06-07,Display,IN,retargeting,111.88,22377,181
2026-06-07,Display,UK,prospecting,196.6,39320,296
2026-06-07,Display,UK,retargeting,214.6,42921,353
2026-06-07,Display,US,prospecting,274.64,54927,416
2026-06-07,Display,US,retargeting,310.58,62116,530
2026-06-07,Email,BR,lifecycle,40.13,4458,410
2026-06-07,Email,BR,newsletter,41.42,4602,401
2026-06-07,Email,DE,lifecycle,53.44,5937,522
2026-06-07,Email,DE,newsletter,48.35,5372,516
2026-06-07,Email,IN,lifecycle,38.0,4222,372
2026-06-07,Email,IN,newsletter,41.29,4588,414
2026-06-07,Email,UK,lifecycle,58.98,6553,578
2026-06-07,Email,UK,newsletter,62.0,6889,627
2026-06-07,Email,US,lifecycle,100.44,11160,1037
2026-06-07,Email,US,newsletter,104.74,11637,1042
2026-06-07,Paid Search,BR,brand,429.96,5972,285
2026-06-07,Paid Search,BR,nonbrand,444.66,6176,277
2026-06-07,Paid Search,DE,brand,531.41,7381,388
2026-06-07,Paid Search,DE,nonbrand,451.92,6277,287
2026-06-07,Paid Search,IN,brand,321.55,4466,202
2026-06-07,Paid Search,IN,nonbrand,343.72,4774,243
2026-06-07,Paid Search,UK,brand,697.4,9686,412
2026-06-07,Paid Search,UK,nonbrand,589.33,8185,387
2026-06-07,Paid Search,US,brand,786.82,10928,479
2026-06-07,Paid Search,US,nonbrand,809.51,11243,476
2026-06-07,Paid Social,BR,prospecting,370.52,28502,540
2026-06-07,Paid Social,BR,retargeting,360.06,27697,523
2026-06-07,Paid Social,DE,prospecting,443.62,34125,607
2026-06-07,Paid Social,DE,retargeting,456.02,35078,670
2026-06-07,Paid Social,IN,prospecting,345.73,26595,488
2026-06-07,Paid Social,IN,retargeting,268.34,20642,379
2026-06-07,Paid Social,UK,prospecting,618.51,47578,861
2026-06-07,Paid Social,UK,retargeting,454.89,34991,631
2026-06-07,Paid Social,US,prospecting,714.09,54930,1036
2026-06-07,Paid Social,US,retargeting,755.17,58090,1120
2026-06-07,Referral,BR,affiliates,111.07,2468,118
2026-06-07,Referral,DE,affiliates,205.91,4576,222
2026-06-07,Referral,IN,affiliates,125.58,2791,147
2026-06-07,Referral,UK,affiliates,254.08,5646,287
2026-06-07,Referral,US,affiliates,295.33,6563,376
2026-06-07,SEO,BR,organic,35.69,5098,346
2026-06-07,SEO,DE,organic,44.11,6301,441
2026-06-07,SEO,IN,organic,31.4,4486,330
2026-06-07,SEO,UK,organic,49.66,7094,499
2026-06-07,SEO,US,organic,76.18,10883,763
2026-06-08,Display,BR,prospecting,127.8,25561,204
2026-06-08,Display,BR,retargeting,101.08,20216,166
2026-06-08,Display,DE,prospecting,139.69,27938,232
2026-06-08,Display,DE,retargeting,182.07,36415,300
2026-06-08,Display,IN,prospecting,121.32,24264,196
2026-06-08,Display,IN,retargeting,116.96,23391,175
2026-06-08,Display,UK,prospecting,191.59,38318,285
2026-06-08,Display,UK,retargeting,207.92,41585,362
2026-06-08,Display,US,prospecting,240.03,48006,405
2026-06-08,Display,US,retargeting,327.19,65437,538
2026-06-08,Email,BR,lifecycle,37.83,4203,356
2026-06-08,Email,BR,newsletter,32.84,3649,317
2026-06-08,Email,DE,lifecycle,48.06,5340,459
2026-06-08,Email,DE,newsletter,57.57,6397,592
2026-06-08,Email,IN,lifecycle,33.26,3695,314
2026-06-08,Email,IN,newsletter,34.63,3848,370
2026-06-08,Email,UK,lifecycle,58.78,6531,626
2026-06-08,Email,UK,newsletter,58.02,6446,579
2026-06-08,Email,US,lifecycle,79.98,8887,791
2026-06-08,Email,US,newsletter,81.52,9058,847
2026-06-08,Paid Search,BR,brand,385.3,5351,242
2026-06-08,Paid Search,BR,nonbrand,287.11,3988,198
2026-06-08,Paid Search,DE,brand,450.8,6261,253
2026-06-08,Paid Search,DE,nonbrand,566.58,7869,348
2026-06-08,Paid Search,IN,brand,356.73,4955,211
2026-06-08,Paid Search,IN,nonbrand,371.33,5157,229
2026-06-08,Paid Search,UK,brand,629.24,8740,406
2026-06-08,Paid Search,UK,nonbrand,601.02,8348,367
2026-06-08,Paid Search,US,brand,819.03,11375,421
2026-06-08,Paid Search,US,nonbrand,837.06,11626,500
2026-06-08,Paid Social,BR,prospecting,295.09,22700,394
2026-06-08,Paid Social,BR,retargeting,323.92,24917,440
2026-06-08,Paid Social,DE,prospecting,354.34,27257,449
2026-06-08,Paid Social,DE,retargeting,380.13,29241,460
2026-06-08,Paid Social,IN,prospecting,261.36,20104,353
2026-06-08,Paid Social,IN,retargeting,239.47,18421,320
2026-06-08,Paid Social,UK,prospecting,436.77,33597,576
2026-06-08,Paid Social,UK,retargeting,445.12,34240,624
2026-06-08,Paid Social,US,prospecting,712.56,54812,1075
2026-06-08,Paid Social,US,retargeting,764.45,58804,1084
2026-06-08,Referral,BR,affiliates,124.16,2759,145
2026-06-08,Referral,DE,affiliates,201.26,4472,210
2026-06-08,Referral,IN,affiliates,110.99,2466,127
2026-06-08,Referral,UK,affiliates,184.83,4107,209
2026-06-08,Referral,US,affiliates,307.99,6844,308
2026-06-08,SEO,BR,organic,33.66,4808,344
2026-06-08,SEO,DE,organic,44.28,6326,430
2026-06-08,SEO,IN,organic,30.69,4385,311
2026-06-08,SEO,UK,organic,61.72,8817,533
2026-06-08,SEO,US,organic,64.68,9241,757
2026-06-09,Display,BR,prospecting,116.14,23229,185
2026-06-09,Display,BR,retargeting,123.8,24760,203
2026-06-09,Display,DE,prospecting,158.53,31707,259
2026-06-09,Display,DE,retargeting,183.76,36751,288
2026-06-09,Display,IN,prospecting,140.09,28018,227
2026-06-09,Display,IN,retargeting,100.67,20135,162
2026-06-09,Display,UK,prospecting,212.91,42582,339
2026-06-09,Display,UK,retargeting,212.14,42427,333
2026-06-09,Display,US,prospecting,323.85,64770,501
2026-06-09,Display,US,retargeting,300.79,60158,476
2026-06-09,Email,BR,lifecycle,36.68,4076,401
2026-06-09,Email,BR,newsletter,34.76,3863,333
2026-06-09,Email,DE,lifecycle,51.8,5755,518
2026-06-09,Email,DE,newsletter,59.55,6617,618
2026-06-09,Email,IN,lifecycle,31.94,3549,294
2026-06-09,Email,IN,newsletter,26.93,2993,280
2026-06-09,Email,UK,lifecycle,71.06,7896,681
2026-06-09,Email,UK,newsletter,62.93,6992,648
2026-06-09,Email,US,lifecycle,96.59,10732,937
2026-06-09,Email,US,newsletter,91.66,10185,922
2026-06-09,Paid Search,BR,brand,381.36,5297,226
2026-06-09,Paid Search,BR,nonbrand,357.67,4968,186
2026-06-09,Paid Search,DE,brand,445.49,6187,266
2026-06-09,Paid Search,DE,nonbrand,410.63,5703,263
2026-06-09,Paid Search,IN,brand,410.04,5695,275
2026-06-09,Paid Search,IN,nonbrand,431.74,5996,258
2026-06-09,Paid Search,UK,brand,655.72,9107,404
2026-06-09,Paid Search,UK,nonbrand,572.94,7958,348
2026-06-09,Paid Search,US,brand,682.14,9474,394
2026-06-09,Paid Search,US,nonbrand,807.24,11212,461
2026-06-09,Paid Social,BR,prospecting,305.17,23475,421
2026-06-09,Paid Social,BR,retargeting,272.73,20979,365
2026-06-09,Paid Social,DE,prospecting,397.88,30606,526
2026-06-09,Paid Social,DE,retargeting,375.09,28853,493
2026-06-09,Paid Social,IN,prospecting,314.3,24177,436
2026-06-09,Paid Social,IN,retargeting,304.17,23398,417
2026-06-09,Paid Social,UK,prospecting,469.12,36086,642
2026-06-09,Paid Social,UK,retargeting,481.79,37061,674
2026-06-09,Paid Social,US,prospecting,819.49,63038,1097
2026-06-09,Paid Social,US,retargeting,792.75,60981,1216
2026-06-09,Referral,BR,affiliates,137.46,3055,146
2026-06-09,Referral,DE,affiliates,171.28,3806,190
2026-06-09,Referral,IN,affiliates,130.89,2909,151
2026-06-09,Referral,UK,affiliates,204.43,4543,196
2026-06-09,Referral,US,affiliates,298.06,6624,343
2026-06-09,SEO,BR,organic,33.04,4720,324
2026-06-09,SEO,DE,organic,48.68,6955,454
2026-06-09,SEO,IN,organic,23.82,3403,235
2026-06-09,SEO,UK,organic,49.72,7103,445
2026-06-09,SEO,US,organic,86.42,12346,786
2026-06-10,Display,BR,prospecting,117.68,23536,216
2026-06-10,Display,BR,retargeting,134.85,26971,226
2026-06-10,Display,DE,prospecting,168.82,33764,239
2026-06-10,Display,DE,retargeting,148.06,29611,220
2026-06-10,Display,IN,prospecting,96.34,19268,157
2026-06-10,Display,IN,retargeting,126.88,25376,182
2026-06-10,Display,UK,prospecting,181.48,36297,279
2026-06-10,Display,UK,retargeting,243.21,48642,403
2026-06-10,Display,US,prospecting,247.42,49483,420
2026-06-10,Display,US,retargeting,245.42,49084,373
2026-06-10,Email,BR,lifecycle,46.14,5127,451
2026-06-10,Email,BR,newsletter,39.93,4437,445
2026-06-10,Email,DE,lifecycle,48.35,5372,503
2026-06-10,Email,DE,newsletter,49.3,5478,492
2026-06-10,Email,IN,lifecycle,35.15,3905,361
2026-06-10,Email,IN,newsletter,39.36,4374,393
2026-06-10,Email,UK,lifecycle,58.54,6505,559
2026-06-10,Email,UK,newsletter,47.23,5248,513
2026-06-10,Email,US,lifecycle,74.82,8313,847
2026-06-10,Email,US,newsletter,80.15,8906,764
2026-06-10,Paid Search,BR,brand,367.42,5103,241
2026-06-10,Paid Search,BR,nonbrand,420.77,5844,248
2026-06-10,Paid Search,DE,brand,474.33,6588,285
2026-06-10,Paid Search,DE,nonbrand,428.29,5948,273
2026-06-10,Paid Search,IN,brand,323.78,4497,210
2026-06-10,Paid Search,IN,nonbrand,276.75,3844,185
2026-06-10,Paid Search,UK,brand,746.82,10372,485
2026-06-10,Paid Search,UK,nonbrand,670.68,9315,468
2026-06-10,Paid Search,US,brand,751.93,10443,502
2026-06-10,Paid Search,US,nonbrand,869.47,12076,610
2026-06-10,Paid Social,BR,prospecting,296.6,22816,389
2026-06-10,Paid Social,BR,retargeting,361.32,27794,522
2026-06-10,Paid Social,DE,prospecting,352.12,27086,439
2026-06-10,Paid Social,DE,retargeting,347.27,26713,444
2026-06-10,Paid Social,IN,prospecting,206.5,15884,289
2026-06-10,Paid Social,IN,retargeting,233.92,17994,316
2026-06-10,Paid Social,UK,prospecting,549.76,42289,684
2026-06-10,Paid Social,UK,retargeting,603.05,46389,831
2026-06-10,Paid Social,US,prospecting,689.49,53038,986
2026-06-10,Paid Social,US,retargeting,742.45,57112,984
2026-06-10,Referral,BR,affiliates,123.52,2745,116
2026-06-10,Referral,DE,affiliates,159.56,3546,194
2026-06-10,Referral,IN,affiliates,103.65,2303,121
2026-06-10,Referral,UK,affiliates,257.83,5730,302
2026-06-10,Referral,US,affiliates,317.19,7049,298
2026-06-10,SEO,BR,organic,31.91,4559,281
2026-06-10,SEO,DE,organic,39.31,5616,399
2026-06-10,SEO,IN,organic,34.68,4954,336
2026-06-10,SEO,UK,organic,64.06,9151,684
2026-06-10,SEO,US,organic,71.23,10175,719
2026-06-11,Display,BR,prospecting,125.51,25102,194
2026-06-11,Display,BR,retargeting,127.33,25467,217
2026-06-11,Display,DE,prospecting,188.12,37624,312
2026-06-11,Display,DE,retargeting,137.69,27538,220
2026-06-11,Display,IN,prospecting,124.88,24977,179
2026-06-11,Display,IN,retargeting,126.69,25339,210
2026-06-11,Display,UK,prospecting,178.42,35685,310
2026-06-11,Display,UK,retargeting,241.48,48295,388
2026-06-11,Display,US,prospecting,307.05,61411,443
2026-06-11,Display,US,retargeting,318.95,63789,496
2026-06-11,Email,BR,lifecycle,38.31,4257,375
2026-06-11,Email,BR,newsletter,37.47,4163,360
2026-06-11,Email,DE,lifecycle,52.52,5836,567
2026-06-11,Email,DE,newsletter,52.03,5781,546
2026-06-11,Email,IN,lifecycle,35.31,3924,362
2026-06-11,Email,IN,newsletter,33.05,3672,297
2026-06-11,Email,UK,lifecycle,42.76,4751,462
2026-06-11,Email,UK,newsletter,59.06,6562,598
