user_id,seq,channel,touch_date
U049452,2,Paid Search,2026-06-08
U049491,1,Display,2026-05-28
U049491,2,Email,2026-05-31
U049491,3,Paid Social,2026-05-31
U049491,4,Paid Search,2026-06-08
U049478,1,Paid Search,2026-06-08
U049499,1,Paid Social,2026-05-13
U049499,2,Email,2026-05-25
U049499,3,Paid Search,2026-06-08
U049476,1,Display,2026-05-13
U049476,2,Paid Search,2026-06-08
U049477,1,Paid Search,2026-06-08
U049455,1,Paid Social,2026-05-21
U049455,2,Paid Search,2026-05-26
U049455,3,Paid Social,2026-06-02
U049455,4,Paid Search,2026-06-08
U049457,1,Paid Search,2026-06-08
U049458,1,SEO,2026-05-26
U049458,2,Paid Search,2026-06-08
U049459,1,Paid Search,2026-06-08
U049460,1,SEO,2026-05-25
U049460,2,Paid Search,2026-06-08
U049461,1,Paid Search,2026-06-08
U049462,1,SEO,2026-06-08
U049462,2,Paid Search,2026-06-08
U049463,1,SEO,2026-05-13
U049463,2,Paid Search,2026-06-08
U049464,1,Display,2026-05-10
U049464,2,Paid Search,2026-06-08
U049456,1,Paid Social,2026-05-13
U049456,2,SEO,2026-05-25
U049456,3,Paid Search,2026-06-08
U049466,1,Paid Search,2026-06-08
U049475,1,Paid Social,2026-05-13
U049475,2,Paid Social,2026-05-26
U049475,3,Paid Search,2026-06-08
U049465,1,Display,2026-05-18
U049465,2,Paid Search,2026-06-08
U049474,1,Paid Search,2026-06-08
U049473,1,Paid Search,2026-06-08
U049472,1,Display,2026-05-28
U049472,2,Paid Search,2026-05-28
U049472,3,Paid Search,2026-06-08
U049454,1,Paid Search,2026-06-08
U049470,1,Display,2026-05-15
U049470,2,Paid Search,2026-06-08
U049469,1,Paid Social,2026-06-05
U049469,2,Paid Search,2026-06-08
U049468,1,Paid Search,2026-06-08
U049471,1,Paid Social,2026-05-10
U049471,2,Paid Search,2026-06-08
U049467,1,Paid Social,2026-05-10
U049467,2,Email,2026-05-13
U049467,3,Paid Search,2026-06-08
U049744,1,Paid Search,2026-05-24
U049744,2,Paid Social,2026-06-09
U049725,1,Paid Social,2026-06-09
U049726,1,Paid Social,2026-06-09
U049727,1,Paid Social,2026-06-09
U049728,1,Display,2026-05-18
U049728,2,Display,2026-05-23
U049728,3,Email,2026-06-06
U049728,4,Paid Social,2026-06-09
U049729,1,Paid Social,2026-06-09
U049730,1,Paid Search,2026-05-25
U049730,2,Paid Social,2026-06-09
U049731,1,Display,2026-05-15
U049731,2,Paid Social,2026-06-09
U049732,1,Display,2026-05-23
U049732,2,Email,2026-05-30
U049732,3,Paid Search,2026-06-03
U049732,4,Paid Social,2026-06-09
U049735,1,SEO,2026-05-11
U049735,2,Paid Search,2026-05-20
U049735,3,Paid Social,2026-06-09
U049734,1,Paid Social,2026-05-13
U049734,2,Paid Social,2026-06-09
U049736,1,Paid Social,2026-05-19
U049736,2,Email,2026-05-27
U049736,3,Paid Social,2026-06-09
U049737,1,Paid Social,2026-06-09
U049739,1,Display,2026-05-25
U049739,2,Paid Social,2026-05-25
U049739,3,Paid Social,2026-06-09
U049740,1,Paid Social,2026-06-09
U049741,1,Display,2026-05-13
U049741,2,Paid Social,2026-06-09
U049742,1,Referral,2026-05-16
U049742,2,Paid Social,2026-06-09
U049724,1,Display,2026-05-25
U049724,2,Paid Social,2026-06-09
U049743,1,Email,2026-05-11
U049743,2,Paid Social,2026-06-09
U049733,1,Email,2026-05-21
U049733,2,Paid Social,2026-06-09
U049738,1,Display,2026-05-12
U049738,2,Paid Social,2026-06-09
U049713,1,Paid Social,2026-05-11
U049713,2,Paid Social,2026-06-09
U049722,1,Paid Social,2026-06-09
U049702,1,Paid Search,2026-05-16
U049702,2,Paid Social,2026-06-09
U049745,1,Display,2026-05-11
U049745,2,Paid Social,2026-05-11
U049745,3,SEO,2026-05-27
U049745,4,Paid Social,2026-06-09
U049703,1,Display,2026-05-12
U049703,2,Display,2026-05-15
U049703,3,Referral,2026-05-19
U049703,4,Display,2026-05-20
U049703,5,Paid Social,2026-06-09
U049704,1,Email,2026-05-31
U049704,2,Paid Social,2026-06-09
U049705,1,Display,2026-05-26
U049705,2,SEO,2026-05-28
U049705,3,Paid Search,2026-05-31
U049705,4,Email,2026-06-03
U049705,5,Paid Social,2026-06-09
U049706,1,Referral,2026-05-23
U049706,2,Display,2026-05-30
U049706,3,Paid Social,2026-06-09
U049707,1,Email,2026-05-30
U049707,2,Paid Search,2026-06-04
U049707,3,Paid Social,2026-06-09
U049708,1,Email,2026-05-29
U049708,2,Paid Social,2026-06-09
U049709,1,Paid Social,2026-05-18
U049709,2,Paid Social,2026-06-09
U049723,1,SEO,2026-05-19
U049723,2,Display,2026-06-05
U049723,3,Paid Social,2026-06-09
U049710,1,Paid Social,2026-06-09
U049712,1,Paid Social,2026-05-24
U049712,2,Referral,2026-05-30
U049712,3,Paid Search,2026-05-31
U049712,4,Display,2026-06-02
U049712,5,Paid Social,2026-06-09
U049714,1,Paid Social,2026-06-09
U049715,1,Paid Social,2026-05-11
U049715,2,Paid Social,2026-06-09
U049716,1,Paid Social,2026-05-22
U049716,2,Paid Social,2026-06-09
U049717,1,Paid Social,2026-06-09
U049718,1,Display,2026-05-24
U049718,2,Paid Social,2026-05-30
U049718,3,Paid Social,2026-06-09
U049719,1,Paid Social,2026-05-20
U049719,2,SEO,2026-06-01
U049719,3,Paid Social,2026-06-09
U049720,1,Paid Social,2026-05-26
U049720,2,Paid Social,2026-06-09
U049721,1,Paid Search,2026-05-24
U049721,2,Paid Social,2026-06-09
U049711,1,Paid Social,2026-06-09
U049746,1,Referral,2026-05-13
U049746,2,Email,2026-05-16
U049746,3,Paid Social,2026-06-09
U049771,1,SEO,2026-06-09
U049748,1,Paid Social,2026-05-17
U049748,2,Paid Social,2026-06-09
U049774,1,SEO,2026-06-09
U049775,1,Referral,2026-05-19
U049775,2,SEO,2026-06-09
U049776,1,SEO,2026-06-09
U049777,1,SEO,2026-06-09
U049778,1,Paid Social,2026-05-17
U049778,2,Paid Search,2026-06-05
U049778,3,SEO,2026-06-09
U049779,1,SEO,2026-05-14
U049779,2,SEO,2026-06-09
U049780,1,SEO,2026-05-15
U049780,2,SEO,2026-06-09
U049781,1,SEO,2026-06-09
U049782,1,Paid Social,2026-05-12
U049782,2,Email,2026-05-13
U049782,3,SEO,2026-06-09
U049773,1,Paid Social,2026-05-14
U049773,2,SEO,2026-06-03
U049773,3,SEO,2026-06-09
U049783,1,SEO,2026-06-09
U049785,1,SEO,2026-06-09
U049786,1,Paid Social,2026-05-13
U049786,2,SEO,2026-05-22
U049786,3,SEO,2026-06-09
U049787,1,SEO,2026-05-14
U049787,2,Display,2026-05-17
U049787,3,Email,2026-05-23
U049787,4,SEO,2026-06-09
U049788,1,Referral,2026-05-22
U049788,2,SEO,2026-06-09
U049789,1,SEO,2026-05-12
U049789,2,SEO,2026-06-09
U049790,1,SEO,2026-06-09
U049791,1,Paid Search,2026-05-12
U049791,2,SEO,2026-06-09
U049792,1,Paid Search,2026-05-31
U049792,2,SEO,2026-06-09
U049701,1,Paid Search,2026-06-09
U049784,1,Paid Social,2026-05-22
U049784,2,Display,2026-05-23
U049784,3,SEO,2026-06-09
U049747,1,Email,2026-05-20
U049747,2,Referral,2026-05-20
U049747,3,Paid Social,2026-06-09
U049772,1,SEO,2026-06-09
U049769,1,Paid Social,2026-05-21
U049769,2,Paid Social,2026-05-28
U049769,3,SEO,2026-06-09
U049749,1,Paid Social,2026-05-13
U049749,2,Paid Search,2026-05-16
U049749,3,Paid Social,2026-06-09
U049750,1,Paid Social,2026-05-21
U049750,2,Paid Search,2026-06-02
U049750,3,Paid Social,2026-06-09
U049751,1,Paid Social,2026-05-13
U049751,2,Email,2026-05-16
U049751,3,Paid Social,2026-06-09
U049752,1,Display,2026-05-13
U049752,2,Paid Social,2026-06-09
U049753,1,Display,2026-05-21
U049753,2,Paid Search,2026-05-31
U049753,3,Display,2026-06-04
U049753,4,Referral,2026-06-09
U049754,1,Display,2026-05-13
U049754,2,Referral,2026-06-09
U049755,1,Referral,2026-05-13
U049755,2,Display,2026-05-14
U049755,3,Display,2026-05-15
U049755,4,Referral,2026-06-09
U049756,1,Referral,2026-06-09
U049757,1,Referral,2026-06-09
U049770,1,SEO,2026-06-09
U049758,1,Paid Search,2026-05-19
U049758,2,Paid Social,2026-05-19
U049758,3,Paid Search,2026-05-31
U049758,4,Referral,2026-06-09
U049760,1,Referral,2026-06-09
U049761,1,Referral,2026-06-09
U049762,1,Display,2026-05-13
U049762,2,Referral,2026-06-09
U049763,1,Paid Search,2026-05-18
U049763,2,Paid Search,2026-05-20
U049763,3,Referral,2026-06-09
U049764,1,Email,2026-05-13
U049764,2,Referral,2026-05-24
U049764,3,SEO,2026-06-09
U049765,1,Paid Search,2026-05-23
U049765,2,Paid Social,2026-06-01
U049765,3,SEO,2026-06-09
U049766,1,SEO,2026-06-09
U049767,1,SEO,2026-06-09
U049768,1,Display,2026-05-11
U049768,2,Display,2026-05-23
U049768,3,SEO,2026-06-09
U049759,1,Paid Social,2026-05-24
U049759,2,Display,2026-05-31
U049759,3,SEO,2026-06-06
U049759,4,Referral,2026-06-09
U049700,1,Display,2026-05-22
U049700,2,Paid Search,2026-06-09
U049697,1,Email,2026-05-11
U049697,2,Display,2026-05-19
U049697,3,Paid Search,2026-06-09
U049698,1,Display,2026-05-23
U049698,2,Email,2026-06-03
U049698,3,Paid Search,2026-06-09
U049630,1,SEO,2026-05-24
U049630,2,Email,2026-06-09
U049631,1,Paid Social,2026-05-30
U049631,2,Email,2026-06-09
U049632,1,Email,2026-06-09
U049633,1,Paid Social,2026-05-14
U049633,2,Paid Search,2026-06-01
U049633,3,Email,2026-06-09
U049634,1,SEO,2026-06-04
U049634,2,Paid Social,2026-06-07
U049634,3,Email,2026-06-09
U049635,1,Email,2026-06-09
U049636,1,Email,2026-05-15
U049636,2,Paid Search,2026-05-16
U049636,3,Email,2026-06-09
U049637,1,Display,2026-05-25
U049637,2,Referral,2026-05-25
U049637,3,Email,2026-06-09
U049638,1,Paid Social,2026-05-17
U049638,2,Display,2026-05-29
U049638,3,Email,2026-06-09
U049629,1,Email,2026-06-09
U049639,1,Display,2026-05-30
U049639,2,Email,2026-06-09
U049641,1,Paid Social,2026-05-18
U049641,2,Paid Social,2026-05-22
U049641,3,Paid Social,2026-06-01
U049641,4,Email,2026-06-09
U049642,1,Email,2026-06-09
U049643,1,Display,2026-05-17
U049643,2,Referral,2026-05-25
U049643,3,Email,2026-06-09
U049644,1,Paid Search,2026-06-09
U049645,1,Paid Search,2026-06-09
U049646,1,Referral,2026-05-11
U049646,2,Display,2026-05-11
U049646,3,Paid Search,2026-06-09
U049647,1,Display,2026-05-25
U049647,2,Paid Search,2026-06-09
U049648,1,Paid Search,2026-06-09
U049649,1,Paid Social,2026-05-24
U049649,2,Paid Search,2026-06-09
U049640,1,Email,2026-06-09
U049650,1,Paid Search,2026-06-09
U049627,1,Display,2026-05-30
U049627,2,Paid Search,2026-05-31
U049627,3,Email,2026-06-09
U049625,1,Email,2026-06-09
U049699,1,Display,2026-05-11
U049699,2,Paid Search,2026-06-09
U049606,1,Display,2026-06-09
U049607,1,Email,2026-05-21
U049607,2,Display,2026-06-09
U049608,1,Paid Social,2026-05-28
U049608,2,Display,2026-06-09
U049609,1,Display,2026-05-11
U049609,2,Display,2026-06-09
U049610,1,Paid Social,2026-05-27
U049610,2,Email,2026-06-09
U049611,1,Email,2026-06-09
U049612,1,Paid Social,2026-05-16
U049612,2,Email,2026-06-09
U049613,1,Paid Social,2026-05-15
U049613,2,Email,2026-05-20
U049613,3,Email,2026-06-09
U049626,1,Paid Search,2026-05-12
U049626,2,Email,2026-06-09
U049614,1,Email,2026-06-09
U049616,1,Email,2026-05-25
U049616,2,Email,2026-06-09
U049617,1,SEO,2026-05-26
U049617,2,Email,2026-06-09
U049618,1,Referral,2026-05-20
U049618,2,Email,2026-06-09
U049619,1,Email,2026-06-09
U049620,1,Paid Search,2026-05-21
U049620,2,SEO,2026-05-26
U049620,3,Email,2026-06-09
U049621,1,Display,2026-06-03
U049621,2,Email,2026-06-09
U049622,1,SEO,2026-06-03
U049622,2,Email,2026-06-09
U049623,1,Email,2026-06-09
U049624,1,Email,2026-06-09
U049615,1,Paid Social,2026-06-01
U049615,2,Email,2026-06-09
U049651,1,Paid Search,2026-05-13
U049651,2,Paid Social,2026-05-25
U049651,3,Paid Search,2026-06-09
U049628,1,SEO,2026-05-28
U049628,2,Email,2026-06-09
U049653,1,Email,2026-05-26
U049653,2,Email,2026-05-29
U049653,3,Display,2026-05-29
U049653,4,Paid Search,2026-06-09
U049677,1,Paid Search,2026-05-12
U049677,2,Paid Search,2026-06-09
U049678,1,Email,2026-05-16
U049678,2,Paid Search,2026-05-17
U049678,3,Display,2026-05-25
U049678,4,Display,2026-06-02
U049678,5,Paid Search,2026-06-09
U049679,1,SEO,2026-05-14
U049679,2,Paid Search,2026-06-09
U049680,1,Paid Social,2026-05-15
U049680,2,Display,2026-05-15
U049680,3,Email,2026-05-25
U049680,4,Paid Search,2026-06-09
U049681,1,Paid Social,2026-05-12
U049681,2,SEO,2026-05-14
U049681,3,Paid Search,2026-06-09
U049682,1,Email,2026-05-20
U049682,2,Paid Search,2026-06-09
U049683,1,Paid Search,2026-06-09
U049684,1,Referral,2026-05-28
U049684,2,Paid Search,2026-06-09
U049686,1,Paid Search,2026-06-09
U049676,1,Email,2026-05-20
U049676,2,Paid Search,2026-06-09
U049687,1,Paid Social,2026-05-28
U049687,2,Referral,2026-06-01
U049687,3,Paid Search,2026-06-09
U049689,1,Paid Search,2026-06-09
U049690,1,Paid Social,2026-05-16
U049690,2,Paid Social,2026-05-22
U049690,3,Email,2026-05-22
U049690,4,Paid Social,2026-05-26
U049690,5,Paid Search,2026-06-09
U049691,1,SEO,2026-05-11
U049691,2,Email,2026-05-14
U049691,3,Paid Search,2026-06-09
U049692,1,Paid Social,2026-05-12
U049692,2,Paid Social,2026-05-30
U049692,3,Display,2026-06-02
U049692,4,Paid Search,2026-06-09
U049693,1,Paid Search,2026-05-21
U049693,2,Paid Search,2026-06-09
U049694,1,Paid Social,2026-05-22
U049694,2,Display,2026-05-26
U049694,3,Display,2026-05-31
U049694,4,Paid Search,2026-06-09
U049695,1,SEO,2026-05-25
U049695,2,Paid Search,2026-06-09
U049696,1,SEO,2026-06-03
U049696,2,Display,2026-06-09
U049696,3,Paid Search,2026-06-09
U049652,1,Display,2026-05-12
U049652,2,Paid Search,2026-06-09
U049688,1,SEO,2026-06-02
U049688,2,Paid Search,2026-06-09
U049675,1,Paid Search,2026-06-09
U049685,1,Paid Social,2026-05-24
U049685,2,Display,2026-05-27
U049685,3,Referral,2026-06-01
U049685,4,Paid Search,2026-06-09
U049674,1,Display,2026-05-24
U049674,2,Paid Search,2026-06-09
U049654,1,Email,2026-05-21
U049654,2,Paid Search,2026-06-09
U049655,1,Display,2026-05-14
U049655,2,SEO,2026-05-17
U049655,3,Display,2026-05-25
U049655,4,SEO,2026-05-26
U049655,5,Paid Search,2026-06-09
U049656,1,Paid Search,2026-05-23
U049656,2,Paid Search,2026-06-09
U049657,1,Paid Search,2026-05-25
U049657,2,SEO,2026-06-05
U049657,3,Paid Search,2026-06-09
U049658,1,Referral,2026-05-20
U049658,2,Paid Search,2026-06-09
U049659,1,Paid Social,2026-05-11
U049659,2,Paid Social,2026-05-30
U049659,3,Paid Search,2026-06-09
U049661,1,SEO,2026-05-29
U049661,2,Paid Search,2026-06-09
U049662,1,Display,2026-05-23
U049662,2,Paid Social,2026-05-31
U049662,3,Paid Search,2026-06-09
U049663,1,Paid Search,2026-06-09
U049664,1,Paid Search,2026-06-09
U049660,1,Display,2026-05-18
U049660,2,Paid Search,2026-06-09
U049666,1,Email,2026-05-27
U049666,2,Display,2026-06-03
U049666,3,Paid Search,2026-06-09
U049667,1,Paid Search,2026-06-09
U049668,1,Paid Search,2026-06-09
U049669,1,SEO,2026-05-14
U049669,2,Email,2026-05-18
U049669,3,Paid Search,2026-06-09
U049670,1,Paid Search,2026-06-09
U049671,1,Paid Search,2026-06-09
U049672,1,Referral,2026-05-14
U049672,2,Paid Search,2026-06-09
U049665,1,Display,2026-06-03
U049665,2,Paid Search,2026-06-09
U049673,1,Paid Social,2026-05-15
U049673,2,SEO,2026-05-22
U049673,3,Paid Search,2026-06-09
U049918,1,Email,2026-05-15
U049918,2,SEO,2026-06-05
U049918,3,Paid Social,2026-06-10
U049925,1,Paid Search,2026-05-15
U049925,2,Paid Social,2026-06-10
U049924,1,Email,2026-05-16
U049924,2,Paid Social,2026-06-10
U049923,1,Display,2026-05-17
U049923,2,Paid Social,2026-06-10
U049919,1,SEO,2026-05-18
U049919,2,Paid Social,2026-06-10
U049921,1,Paid Social,2026-06-10
U049920,1,Display,2026-05-20
U049920,2,SEO,2026-06-02
U049920,3,Paid Social,2026-06-10
U049926,1,Display,2026-06-05
U049926,2,Paid Social,2026-06-10
U049922,1,Display,2026-05-16
U049922,2,Email,2026-05-23
U049922,3,Paid Social,2026-05-25
U049922,4,Paid Social,2026-06-10
U049927,1,Display,2026-05-21
U049927,2,Display,2026-06-06
U049927,3,Paid Social,2026-06-10
U049937,1,Email,2026-05-21
U049937,2,SEO,2026-05-27
U049937,3,Referral,2026-06-10
U049929,1,Display,2026-05-12
U049929,2,Paid Social,2026-06-10
U049930,1,Paid Social,2026-06-10
U049931,1,Paid Search,2026-05-13
U049931,2,SEO,2026-05-28
U049931,3,Paid Social,2026-06-10
U049932,1,Display,2026-05-21
U049932,2,Paid Social,2026-06-10
U049933,1,SEO,2026-05-14
U049933,2,Email,2026-05-28
U049933,3,Paid Social,2026-06-10
U049934,1,Display,2026-05-14
U049934,2,SEO,2026-05-26
U049934,3,Display,2026-06-08
U049934,4,Paid Social,2026-06-10
U049935,1,Paid Social,2026-06-10
U049936,1,Paid Social,2026-06-10
U049938,1,Display,2026-05-15
U049938,2,SEO,2026-05-21
U049938,3,Referral,2026-06-10
U049917,1,Paid Social,2026-05-25
U049917,2,Paid Social,2026-05-28
U049917,3,Paid Social,2026-06-10
U049928,1,Paid Social,2026-05-12
U049928,2,SEO,2026-05-18
U049928,3,Paid Social,2026-05-24
U049928,4,Display,2026-05-30
U049928,5,Paid Social,2026-06-10
U049916,1,Paid Social,2026-06-10
U049895,1,Email,2026-05-17
U049895,2,Paid Social,2026-06-06
U049895,3,Paid Social,2026-06-10
U049914,1,Display,2026-05-14
U049914,2,Display,2026-05-15
U049914,3,Paid Social,2026-06-06
U049914,4,Paid Social,2026-06-10
U049939,1,Paid Search,2026-05-21
U049939,2,Referral,2026-05-22
U049939,3,Referral,2026-06-10
U049894,1,Email,2026-05-28
U049894,2,Paid Social,2026-06-10
U049893,1,Paid Social,2026-06-10
U049896,1,Paid Social,2026-05-14
U049896,2,Paid Social,2026-06-10
U049897,1,Paid Social,2026-06-10
U049898,1,Paid Social,2026-06-10
U049899,1,Paid Social,2026-06-10
U049900,1,Referral,2026-05-16
U049900,2,Paid Social,2026-05-19
U049900,3,Display,2026-05-29
U049900,4,Paid Social,2026-06-10
U049901,1,Paid Social,2026-05-16
U049901,2,Paid Social,2026-06-10
U049902,1,Paid Social,2026-06-10
U049903,1,Referral,2026-05-22
U049903,2,Paid Social,2026-06-10
U049904,1,Display,2026-05-22
U049904,2,Email,2026-05-25
U049904,3,Paid Social,2026-06-10
U049905,1,Paid Social,2026-06-10
U049906,1,Paid Social,2026-05-23
U049906,2,Paid Social,2026-06-10
U049907,1,Display,2026-05-30
U049907,2,Paid Social,2026-06-10
U049908,1,Display,2026-05-13
U049908,2,Display,2026-05-26
U049908,3,Paid Social,2026-05-26
U049908,4,Paid Social,2026-06-05
U049908,5,Paid Social,2026-06-10
U049909,1,Paid Social,2026-06-10
U049910,1,Paid Search,2026-05-17
U049910,2,Paid Social,2026-06-08
U049910,3,Paid Social,2026-06-10
U049911,1,Paid Social,2026-06-10
U049912,1,SEO,2026-05-17
U049912,2,Paid Social,2026-06-10
U049913,1,Paid Social,2026-06-10
U049915,1,Paid Social,2026-06-10
U049940,1,Referral,2026-06-10
U049986,1,SEO,2026-05-21
U049986,2,SEO,2026-06-10
U049942,1,SEO,2026-05-13
U049942,2,Referral,2026-05-15
U049942,3,Referral,2026-06-10
U049968,1,SEO,2026-06-10
U049969,1,Email,2026-05-20
U049969,2,Paid Social,2026-06-03
U049969,3,SEO,2026-06-10
U049970,1,SEO,2026-06-10
U049971,1,Paid Social,2026-05-21
U049971,2,SEO,2026-06-10
U049972,1,Display,2026-05-20
U049972,2,SEO,2026-06-10
U049973,1,Referral,2026-05-22
U049973,2,SEO,2026-06-10
U049974,1,SEO,2026-05-13
U049974,2,SEO,2026-06-10
U049975,1,SEO,2026-06-10
U049976,1,Referral,2026-05-30
U049976,2,SEO,2026-06-10
U049977,1,Display,2026-05-16
U049977,2,SEO,2026-06-10
U049978,1,SEO,2026-06-10
U049979,1,Display,2026-05-17
U049979,2,SEO,2026-06-10
U049980,1,Email,2026-05-19
U049980,2,Paid Social,2026-05-26
U049980,3,SEO,2026-05-29
U049980,4,SEO,2026-06-10
U049989,1,Email,2026-06-08
U049989,2,SEO,2026-06-10
U049982,1,Display,2026-05-16
U049982,2,Display,2026-05-20
U049982,3,SEO,2026-06-10
U049983,1,Paid Search,2026-05-17
U049983,2,Email,2026-05-30
U049983,3,SEO,2026-06-10
U049984,1,SEO,2026-06-10
U049985,1,Display,2026-05-19
U049985,2,Paid Social,2026-05-20
U049985,3,SEO,2026-05-21
U049985,4,Paid Social,2026-05-24
U049985,5,SEO,2026-06-10
U049987,1,Referral,2026-05-12
U049987,2,SEO,2026-06-10
U049988,1,Email,2026-05-23
U049988,2,SEO,2026-06-10
U049892,1,Email,2026-05-12
U049892,2,Display,2026-05-21
U049892,3,Display,2026-05-23
U049892,4,Paid Social,2026-06-05
U049892,5,Paid Social,2026-06-10
U049967,1,SEO,2026-06-10
U049941,1,Display,2026-05-18
U049941,2,Referral,2026-06-10
U049966,1,SEO,2026-05-16
U049966,2,Display,2026-05-27
U049966,3,SEO,2026-06-10
U049964,1,SEO,2026-06-10
U049943,1,Display,2026-05-31
U049943,2,Referral,2026-06-10
U049944,1,Referral,2026-06-10
U049945,1,Display,2026-05-18
U049945,2,Referral,2026-06-10
U049946,1,Paid Search,2026-05-18
U049946,2,Display,2026-05-28
U049946,3,Referral,2026-06-10
U049947,1,Display,2026-05-20
U049947,2,Referral,2026-06-10
U049948,1,Referral,2026-05-21
U049948,2,Referral,2026-06-10
U049949,1,Display,2026-05-23
U049949,2,Referral,2026-06-10
U049950,1,Referral,2026-06-02
U049950,2,Referral,2026-06-10
U049951,1,Referral,2026-06-10
U049952,1,Display,2026-05-21
U049952,2,Referral,2026-06-10
U049953,1,Paid Social,2026-05-12
U049953,2,SEO,2026-05-12
U049953,3,Referral,2026-06-10
U049954,1,Referral,2026-06-10
U049955,1,Email,2026-05-12
U049955,2,Referral,2026-06-10
U049956,1,Paid Social,2026-05-12
U049956,2,Paid Social,2026-05-15
U049956,3,Referral,2026-06-10
U049957,1,Referral,2026-06-10
U049958,1,Referral,2026-06-10
U049959,1,Paid Search,2026-05-20
U049959,2,Referral,2026-06-10
U049960,1,SEO,2026-06-10
U049961,1,SEO,2026-06-10
U049962,1,SEO,2026-06-10
U049963,1,Email,2026-05-15
U049963,2,SEO,2026-06-02
U049963,3,SEO,2026-06-10
U049965,1,Display,2026-05-26
U049965,2,SEO,2026-06-10
U049891,1,Paid Social,2026-06-03
U049891,2,Paid Social,2026-06-10
U049981,1,Paid Search,2026-05-22
U049981,2,SEO,2026-05-27
U049981,3,SEO,2026-06-10
U049889,1,Paid Social,2026-06-10
U049818,1,SEO,2026-05-21
U049818,2,Email,2026-06-10
U049819,1,SEO,2026-05-13
U049819,2,Referral,2026-05-24
U049819,3,Email,2026-06-10
U049820,1,Display,2026-05-17
U049820,2,Email,2026-06-10
U049821,1,Display,2026-05-19
U049821,2,Email,2026-06-10
U049822,1,Email,2026-06-10
U049823,1,Referral,2026-05-20
U049823,2,Email,2026-06-10
U049824,1,Referral,2026-05-18
U049824,2,SEO,2026-05-19
U049824,3,Email,2026-06-10
U049825,1,Email,2026-06-10
U049826,1,Email,2026-05-18
U049826,2,Email,2026-06-10
U049827,1,Email,2026-06-10
U049828,1,Email,2026-05-15
U049828,2,Paid Search,2026-06-10
U049829,1,SEO,2026-05-13
U049829,2,SEO,2026-05-19
U049829,3,Paid Search,2026-06-10
U049830,1,Display,2026-05-15
U049830,2,Display,2026-05-21
U049830,3,Paid Search,2026-06-10
U049831,1,Display,2026-05-29
U049831,2,Paid Search,2026-06-10
U049832,1,Email,2026-06-01
U049832,2,Paid Search,2026-06-10
U049833,1,Display,2026-05-31
U049833,2,Paid Search,2026-06-10
U049834,1,Paid Search,2026-05-15
U049834,2,Paid Search,2026-06-10
U049835,1,Paid Social,2026-05-12
U049835,2,Display,2026-05-16
U049835,3,SEO,2026-06-04
U049835,4,Email,2026-06-08
U049835,5,Paid Search,2026-06-10
U049836,1,Paid Search,2026-05-23
U049836,2,SEO,2026-06-03
U049836,3,Paid Social,2026-06-06
U049836,4,Paid Search,2026-06-10
U049837,1,SEO,2026-05-21
U049837,2,SEO,2026-05-23
U049837,3,Paid Search,2026-06-10
U049838,1,Paid Search,2026-06-10
U049817,1,Display,2026-05-20
U049817,2,Email,2026-06-10
U049839,1,Paid Search,2026-05-19
U049839,2,Paid Search,2026-06-10
U049816,1,Display,2026-05-12
U049816,2,Email,2026-06-10
U049814,1,Display,2026-05-13
U049814,2,SEO,2026-05-20
U049814,3,Email,2026-06-10
U049890,1,Paid Social,2026-06-10
U049793,1,Display,2026-05-12
U049793,2,Display,2026-06-10
U049794,1,Paid Social,2026-05-15
U049794,2,Display,2026-06-10
U049795,1,Display,2026-05-15
U049795,2,Display,2026-06-10
U049797,1,Display,2026-06-10
U049798,1,Display,2026-06-10
U049799,1,Paid Search,2026-05-20
U049799,2,Display,2026-06-10
U049800,1,Display,2026-05-21
U049800,2,Paid Social,2026-05-24
U049800,3,Paid Social,2026-05-24
U049800,4,Referral,2026-05-27
U049800,5,Email,2026-06-10
U049801,1,SEO,2026-05-21
U049801,2,Display,2026-05-31
U049801,3,Email,2026-06-10
U049802,1,Email,2026-06-10
U049803,1,SEO,2026-05-16
U049803,2,Email,2026-06-10
U049804,1,Display,2026-05-19
U049804,2,Paid Social,2026-06-02
U049804,3,Email,2026-06-10
U049805,1,Email,2026-05-14
U049805,2,Email,2026-06-10
U049806,1,Paid Social,2026-05-22
U049806,2,Display,2026-06-01
U049806,3,Email,2026-06-10
U049807,1,Email,2026-06-10
U049808,1,Email,2026-05-20
U049808,2,Email,2026-06-10
U049809,1,Paid Social,2026-05-23
U049809,2,Email,2026-06-10
U049810,1,Paid Social,2026-05-19
U049810,2,Email,2026-06-10
U049811,1,Email,2026-06-10
U049812,1,SEO,2026-05-21
U049812,2,Email,2026-06-10
U049813,1,Email,2026-05-15
U049813,2,Paid Social,2026-05-17
U049813,3,Email,2026-06-10
U049815,1,Email,2026-06-10
U049840,1,Paid Search,2026-06-10
U049796,1,SEO,2026-05-12
U049796,2,Display,2026-05-13
U049796,3,Display,2026-06-10
U049842,1,Referral,2026-05-13
U049842,2,Paid Search,2026-05-19
U049842,3,Paid Search,2026-06-10
U049868,1,Display,2026-06-09
U049868,2,Paid Search,2026-06-10
U049869,1,Paid Search,2026-06-10
U049870,1,Paid Social,2026-06-04
U049870,2,Display,2026-06-06
U049870,3,Paid Search,2026-06-10
U049871,1,SEO,2026-05-17
U049871,2,Paid Search,2026-06-10
U049872,1,Paid Search,2026-06-10
U049873,1,Paid Search,2026-06-10
