user_id,signup_date,country,channel,converted,months_active,commission_revenue,ltv
U043249,2026-05-07,UK,Email,1,2,70.05,432.0
U043251,2026-05-07,US,Email,1,2,47.47,486.0
U043252,2026-05-07,US,Email,0,0,0.0,0.0
U043253,2026-05-07,US,Email,1,2,41.25,486.0
U043254,2026-05-07,US,Email,1,2,68.01,486.0
U043255,2026-05-07,US,Email,0,0,0.0,0.0
U043256,2026-05-07,US,Email,1,2,74.98,486.0
U043257,2026-05-07,US,Email,1,2,57.71,486.0
U043258,2026-05-07,US,Email,1,2,62.42,486.0
U043259,2026-05-07,US,Email,1,2,44.62,486.0
U043250,2026-05-07,US,Email,1,2,90.88,486.0
U043260,2026-05-07,US,Email,1,2,110.75,486.0
U043238,2026-05-07,DE,Email,1,2,44.48,378.0
U043236,2026-05-07,DE,Email,1,2,51.51,378.0
U043308,2026-05-07,US,Paid Search,0,0,0.0,0.0
U043217,2026-05-07,DE,Display,1,2,22.77,94.5
U043218,2026-05-07,DE,Display,1,2,44.45,94.5
U043219,2026-05-07,DE,Display,0,0,0.0,0.0
U043220,2026-05-07,IN,Display,0,0,0.0,0.0
U043221,2026-05-07,UK,Display,0,0,0.0,0.0
U043222,2026-05-07,UK,Display,1,2,31.95,108.0
U043223,2026-05-07,US,Display,1,2,51.39,121.5
U043224,2026-05-07,US,Display,1,2,50.81,121.5
U043237,2026-05-07,DE,Email,1,2,49.21,378.0
U043225,2026-05-07,US,Display,1,2,30.73,121.5
U043227,2026-05-07,BR,Email,1,2,31.21,198.0
U043228,2026-05-07,BR,Email,1,2,42.26,198.0
U043229,2026-05-07,BR,Email,1,2,26.28,198.0
U043230,2026-05-07,BR,Email,1,2,42.93,198.0
U043231,2026-05-07,BR,Email,1,2,27.19,198.0
U043232,2026-05-07,DE,Email,1,2,69.82,378.0
U043233,2026-05-07,DE,Email,1,2,27.15,378.0
U043234,2026-05-07,DE,Email,0,0,0.0,0.0
U043235,2026-05-07,DE,Email,0,0,0.0,0.0
U043226,2026-05-07,US,Display,0,0,0.0,0.0
U043261,2026-05-07,BR,Paid Search,1,2,27.35,138.6
U043311,2026-05-07,US,Paid Search,1,2,74.97,340.2
U043263,2026-05-07,BR,Paid Search,0,0,0.0,0.0
U043288,2026-05-07,UK,Paid Search,0,0,0.0,0.0
U043289,2026-05-07,UK,Paid Search,1,2,72.75,302.4
U043290,2026-05-07,UK,Paid Search,1,2,62.74,302.4
U043291,2026-05-07,UK,Paid Search,1,1,33.58,302.4
U043292,2026-05-07,UK,Paid Search,1,2,91.88,302.4
U043293,2026-05-07,UK,Paid Search,1,2,70.84,302.4
U043294,2026-05-07,UK,Paid Search,1,2,52.25,302.4
U043296,2026-05-07,UK,Paid Search,1,2,64.48,302.4
U043297,2026-05-07,UK,Paid Search,0,0,0.0,0.0
U043298,2026-05-07,UK,Paid Search,0,0,0.0,0.0
U043299,2026-05-07,US,Paid Search,1,1,101.71,340.2
U043300,2026-05-07,US,Paid Search,1,2,58.15,340.2
U043301,2026-05-07,US,Paid Search,0,0,0.0,0.0
U043302,2026-05-07,US,Paid Search,1,2,51.43,340.2
U043303,2026-05-07,US,Paid Search,0,0,0.0,0.0
U043304,2026-05-07,US,Paid Search,1,1,46.22,340.2
U043305,2026-05-07,US,Paid Search,1,2,76.95,340.2
U043306,2026-05-07,US,Paid Search,1,2,46.97,340.2
U043262,2026-05-07,BR,Paid Search,0,0,0.0,0.0
U043287,2026-05-07,UK,Paid Search,1,2,49.13,302.4
U043286,2026-05-07,UK,Paid Search,1,2,39.84,302.4
U043295,2026-05-07,UK,Paid Search,1,2,75.54,302.4
U043284,2026-05-07,IN,Paid Search,1,2,45.4,113.4
U043285,2026-05-07,UK,Paid Search,1,2,59.5,302.4
U043265,2026-05-07,BR,Paid Search,0,0,0.0,0.0
U043266,2026-05-07,BR,Paid Search,1,2,59.13,138.6
U043267,2026-05-07,BR,Paid Search,1,2,16.01,138.6
U043268,2026-05-07,DE,Paid Search,1,2,55.38,264.6
U043269,2026-05-07,DE,Paid Search,0,0,0.0,0.0
U043271,2026-05-07,DE,Paid Search,1,2,82.84,264.6
U043272,2026-05-07,DE,Paid Search,1,1,13.67,264.6
U043273,2026-05-07,DE,Paid Search,1,2,67.46,264.6
U043274,2026-05-07,DE,Paid Search,1,2,92.56,264.6
U043270,2026-05-07,DE,Paid Search,0,0,0.0,0.0
U043264,2026-05-07,BR,Paid Search,1,2,20.38,138.6
U043275,2026-05-07,DE,Paid Search,1,2,45.56,264.6
U043282,2026-05-07,IN,Paid Search,1,2,29.44,113.4
U043281,2026-05-07,IN,Paid Search,0,0,0.0,0.0
U043280,2026-05-07,IN,Paid Search,1,2,27.02,113.4
U043283,2026-05-07,IN,Paid Search,1,2,45.3,113.4
U043278,2026-05-07,IN,Paid Search,1,2,31.96,113.4
U043277,2026-05-07,IN,Paid Search,0,0,0.0,0.0
U043276,2026-05-07,DE,Paid Search,1,2,50.69,264.6
U043279,2026-05-07,IN,Paid Search,1,2,25.7,113.4
U043528,2026-05-08,US,Paid Social,1,2,76.29,178.2
U043521,2026-05-08,UK,Paid Social,1,2,84.36,158.4
U043522,2026-05-08,UK,Paid Social,0,0,0.0,0.0
U043523,2026-05-08,UK,Paid Social,0,0,0.0,0.0
U043524,2026-05-08,UK,Paid Social,1,2,37.18,158.4
U043525,2026-05-08,UK,Paid Social,1,2,41.92,158.4
U043526,2026-05-08,US,Paid Social,0,0,0.0,0.0
U043527,2026-05-08,US,Paid Social,1,2,43.52,178.2
U043529,2026-05-08,US,Paid Social,0,0,0.0,0.0
U043539,2026-05-08,US,Paid Social,1,2,69.22,178.2
U043531,2026-05-08,US,Paid Social,0,0,0.0,0.0
U043532,2026-05-08,US,Paid Social,1,2,58.06,178.2
U043533,2026-05-08,US,Paid Social,0,0,0.0,0.0
U043534,2026-05-08,US,Paid Social,1,1,41.67,178.2
U043535,2026-05-08,US,Paid Social,1,2,169.35,178.2
U043536,2026-05-08,US,Paid Social,1,2,68.31,178.2
U043537,2026-05-08,US,Paid Social,1,2,84.44,178.2
U043538,2026-05-08,US,Paid Social,0,0,0.0,0.0
U043520,2026-05-08,UK,Paid Social,1,2,45.23,158.4
U043530,2026-05-08,US,Paid Social,0,0,0.0,0.0
U043519,2026-05-08,UK,Paid Social,1,2,59.14,158.4
U043497,2026-05-08,US,Paid Search,0,0,0.0,0.0
U043517,2026-05-08,UK,Paid Social,1,1,35.33,158.4
U043540,2026-05-08,US,Paid Social,1,2,41.54,178.2
U043498,2026-05-08,US,Paid Search,1,2,61.8,340.2
U043499,2026-05-08,BR,Paid Social,1,2,46.81,72.6
U043500,2026-05-08,BR,Paid Social,0,0,0.0,0.0
U043501,2026-05-08,DE,Paid Social,1,2,26.49,138.6
U043502,2026-05-08,DE,Paid Social,0,0,0.0,0.0
U043503,2026-05-08,DE,Paid Social,1,2,68.4,138.6
U043504,2026-05-08,DE,Paid Social,0,0,0.0,0.0
U043505,2026-05-08,DE,Paid Social,0,0,0.0,0.0
U043518,2026-05-08,UK,Paid Social,1,2,71.18,158.4
U043506,2026-05-08,DE,Paid Social,1,2,43.88,138.6
U043508,2026-05-08,DE,Paid Social,0,0,0.0,0.0
U043509,2026-05-08,DE,Paid Social,0,0,0.0,0.0
U043510,2026-05-08,IN,Paid Social,1,1,10.69,59.4
U043511,2026-05-08,IN,Paid Social,1,2,23.8,59.4
U043512,2026-05-08,UK,Paid Social,1,2,54.07,158.4
U043513,2026-05-08,UK,Paid Social,1,1,38.19,158.4
U043514,2026-05-08,UK,Paid Social,0,0,0.0,0.0
U043515,2026-05-08,UK,Paid Social,1,2,46.94,158.4
U043516,2026-05-08,UK,Paid Social,1,2,48.67,158.4
U043507,2026-05-08,DE,Paid Social,1,2,57.24,138.6
U043541,2026-05-08,US,Paid Social,0,0,0.0,0.0
U043563,2026-05-08,BR,SEO,1,2,24.99,231.0
U043543,2026-05-08,US,Paid Social,1,2,50.35,178.2
U043569,2026-05-08,DE,SEO,1,2,31.9,441.0
U043570,2026-05-08,DE,SEO,0,0,0.0,0.0
U043571,2026-05-08,IN,SEO,1,2,37.35,189.0
U043572,2026-05-08,IN,SEO,0,0,0.0,0.0
U043573,2026-05-08,UK,SEO,1,2,119.61,504.0
U043574,2026-05-08,UK,SEO,0,0,0.0,0.0
U043575,2026-05-08,UK,SEO,0,0,0.0,0.0
U043576,2026-05-08,UK,SEO,1,2,38.63,504.0
U043577,2026-05-08,UK,SEO,1,2,80.38,504.0
U043578,2026-05-08,US,SEO,1,2,62.83,567.0
U043579,2026-05-08,US,SEO,0,0,0.0,0.0
U043580,2026-05-08,US,SEO,1,2,66.53,567.0
U043581,2026-05-08,US,SEO,0,0,0.0,0.0
U043582,2026-05-08,US,SEO,1,2,80.28,567.0
U043583,2026-05-08,US,SEO,1,2,146.18,567.0
U043584,2026-05-08,US,SEO,1,2,60.02,567.0
U043585,2026-05-08,US,SEO,0,0,0.0,0.0
U043586,2026-05-08,US,SEO,0,0,0.0,0.0
U043496,2026-05-08,US,Paid Search,1,2,85.81,340.2
U043568,2026-05-08,DE,SEO,1,2,59.02,441.0
U043567,2026-05-08,DE,SEO,0,0,0.0,0.0
U043566,2026-05-08,DE,SEO,1,2,62.2,441.0
U043565,2026-05-08,BR,SEO,1,2,40.81,231.0
U043544,2026-05-08,US,Paid Social,0,0,0.0,0.0
U043545,2026-05-08,US,Paid Social,1,2,55.25,178.2
U043546,2026-05-08,US,Paid Social,1,2,85.11,178.2
U043547,2026-05-08,BR,Referral,1,2,19.62,157.3
U043548,2026-05-08,BR,Referral,1,2,28.85,157.3
U043549,2026-05-08,DE,Referral,0,0,0.0,0.0
U043550,2026-05-08,DE,Referral,0,0,0.0,0.0
U043551,2026-05-08,IN,Referral,0,0,0.0,0.0
U043552,2026-05-08,IN,Referral,0,0,0.0,0.0
U043542,2026-05-08,US,Paid Social,1,2,51.0,178.2
U043553,2026-05-08,IN,Referral,0,0,0.0,0.0
U043555,2026-05-08,UK,Referral,1,2,54.51,343.2
U043556,2026-05-08,UK,Referral,0,0,0.0,0.0
U043557,2026-05-08,UK,Referral,1,2,47.36,343.2
U043558,2026-05-08,US,Referral,0,0,0.0,0.0
U043559,2026-05-08,US,Referral,0,0,0.0,0.0
U043560,2026-05-08,US,Referral,0,0,0.0,0.0
U043561,2026-05-08,US,Referral,1,2,76.12,386.1
U043562,2026-05-08,US,Referral,0,0,0.0,0.0
U043564,2026-05-08,BR,SEO,0,0,0.0,0.0
U043554,2026-05-08,UK,Referral,1,2,50.46,343.2
U043587,2026-05-08,US,SEO,1,2,78.35,567.0
U043494,2026-05-08,US,Paid Search,0,0,0.0,0.0
U043493,2026-05-08,US,Paid Search,0,0,0.0,0.0
U043427,2026-05-08,US,Email,1,2,89.48,486.0
U043428,2026-05-08,US,Email,0,0,0.0,0.0
U043429,2026-05-08,US,Email,1,2,98.59,486.0
U043430,2026-05-08,US,Email,1,2,41.21,486.0
U043431,2026-05-08,US,Email,0,0,0.0,0.0
U043432,2026-05-08,US,Email,1,2,60.66,486.0
U043433,2026-05-08,US,Email,1,2,102.87,486.0
U043434,2026-05-08,BR,Paid Search,1,2,42.0,138.6
U043435,2026-05-08,BR,Paid Search,1,2,18.98,138.6
U043436,2026-05-08,BR,Paid Search,1,2,24.41,138.6
U043437,2026-05-08,BR,Paid Search,1,2,33.49,138.6
U043438,2026-05-08,DE,Paid Search,1,2,49.04,264.6
U043439,2026-05-08,DE,Paid Search,0,0,0.0,0.0
U043440,2026-05-08,DE,Paid Search,1,2,54.87,264.6
U043441,2026-05-08,DE,Paid Search,1,2,40.66,264.6
U043442,2026-05-08,DE,Paid Search,0,0,0.0,0.0
U043443,2026-05-08,DE,Paid Search,1,2,35.62,264.6
U043444,2026-05-08,DE,Paid Search,1,2,36.44,264.6
U043445,2026-05-08,DE,Paid Search,1,2,40.55,264.6
U043426,2026-05-08,US,Email,1,2,62.76,486.0
U043446,2026-05-08,DE,Paid Search,0,0,0.0,0.0
U043425,2026-05-08,UK,Email,0,0,0.0,0.0
U043423,2026-05-08,UK,Email,1,2,102.4,432.0
U043404,2026-05-08,IN,Display,1,1,8.12,40.5
U043405,2026-05-08,IN,Display,0,0,0.0,0.0
U043406,2026-05-08,IN,Display,0,0,0.0,0.0
U043407,2026-05-08,IN,Display,1,2,20.07,40.5
U043408,2026-05-08,UK,Display,0,0,0.0,0.0
U043409,2026-05-08,UK,Display,0,0,0.0,0.0
U043410,2026-05-08,US,Display,0,0,0.0,0.0
U043411,2026-05-08,US,Display,1,2,67.03,121.5
U043412,2026-05-08,US,Display,0,0,0.0,0.0
U043413,2026-05-08,BR,Email,1,2,29.98,198.0
U043414,2026-05-08,BR,Email,1,2,31.1,198.0
U043415,2026-05-08,DE,Email,1,2,123.94,378.0
U043416,2026-05-08,DE,Email,1,2,120.02,378.0
U043417,2026-05-08,DE,Email,1,2,28.68,378.0
U043418,2026-05-08,IN,Email,1,2,37.4,162.0
U043419,2026-05-08,IN,Email,1,2,34.63,162.0
U043420,2026-05-08,UK,Email,0,0,0.0,0.0
U043421,2026-05-08,UK,Email,1,2,55.92,432.0
U043422,2026-05-08,UK,Email,0,0,0.0,0.0
U043424,2026-05-08,UK,Email,0,0,0.0,0.0
U043447,2026-05-08,IN,Paid Search,1,2,22.28,113.4
U043403,2026-05-08,DE,Display,0,0,0.0,0.0
U043449,2026-05-08,IN,Paid Search,0,0,0.0,0.0
U043474,2026-05-08,UK,Paid Search,1,2,81.21,302.4
U043475,2026-05-08,UK,Paid Search,1,2,96.05,302.4
U043476,2026-05-08,UK,Paid Search,1,2,43.11,302.4
U043477,2026-05-08,US,Paid Search,0,0,0.0,0.0
U043478,2026-05-08,US,Paid Search,1,2,89.49,340.2
U043479,2026-05-08,US,Paid Search,1,2,87.61,340.2
U043480,2026-05-08,US,Paid Search,1,1,34.17,340.2
U043481,2026-05-08,US,Paid Search,1,2,103.69,340.2
U043482,2026-05-08,US,Paid Search,1,2,55.33,340.2
U043473,2026-05-08,UK,Paid Search,1,2,109.38,302.4
U043483,2026-05-08,US,Paid Search,1,2,38.46,340.2
U043485,2026-05-08,US,Paid Search,1,2,56.0,340.2
U043486,2026-05-08,US,Paid Search,1,2,107.61,340.2
U043487,2026-05-08,US,Paid Search,1,2,61.64,340.2
U043488,2026-05-08,US,Paid Search,0,0,0.0,0.0
U043489,2026-05-08,US,Paid Search,0,0,0.0,0.0
U043490,2026-05-08,US,Paid Search,1,2,49.66,340.2
U043491,2026-05-08,US,Paid Search,1,2,76.31,340.2
U043492,2026-05-08,US,Paid Search,0,0,0.0,0.0
U043448,2026-05-08,IN,Paid Search,0,0,0.0,0.0
U043484,2026-05-08,US,Paid Search,1,2,126.75,340.2
U043472,2026-05-08,UK,Paid Search,1,2,54.69,302.4
U043495,2026-05-08,US,Paid Search,1,2,52.57,340.2
U043470,2026-05-08,UK,Paid Search,0,0,0.0,0.0
U043471,2026-05-08,UK,Paid Search,1,2,120.31,302.4
U043450,2026-05-08,IN,Paid Search,0,0,0.0,0.0
U043451,2026-05-08,UK,Paid Search,1,2,71.8,302.4
U043452,2026-05-08,UK,Paid Search,1,2,66.44,302.4
U043453,2026-05-08,UK,Paid Search,1,2,64.95,302.4
U043454,2026-05-08,UK,Paid Search,1,2,137.58,302.4
U043456,2026-05-08,UK,Paid Search,1,1,46.3,302.4
U043457,2026-05-08,UK,Paid Search,1,2,51.3,302.4
U043458,2026-05-08,UK,Paid Search,0,0,0.0,0.0
U043459,2026-05-08,UK,Paid Search,0,0,0.0,0.0
U043455,2026-05-08,UK,Paid Search,1,2,69.48,302.4
U043461,2026-05-08,UK,Paid Search,1,2,50.1,302.4
U043462,2026-05-08,UK,Paid Search,0,0,0.0,0.0
U043463,2026-05-08,UK,Paid Search,0,0,0.0,0.0
U043469,2026-05-08,UK,Paid Search,1,2,40.99,302.4
U043464,2026-05-08,UK,Paid Search,0,0,0.0,0.0
U043465,2026-05-08,UK,Paid Search,1,2,126.66,302.4
U043466,2026-05-08,UK,Paid Search,1,2,90.31,302.4
U043467,2026-05-08,UK,Paid Search,1,2,73.66,302.4
U043468,2026-05-08,UK,Paid Search,0,0,0.0,0.0
U043460,2026-05-08,UK,Paid Search,1,2,93.21,302.4
U043709,2026-05-09,UK,Paid Social,0,0,0.0,0.0
U043708,2026-05-09,UK,Paid Social,1,2,88.27,158.4
U043707,2026-05-09,UK,Paid Social,1,2,42.5,158.4
U043703,2026-05-09,IN,Paid Social,1,2,32.02,59.4
U043705,2026-05-09,UK,Paid Social,1,2,38.98,158.4
U043704,2026-05-09,UK,Paid Social,0,0,0.0,0.0
U043710,2026-05-09,UK,Paid Social,1,1,18.71,158.4
U043706,2026-05-09,UK,Paid Social,1,2,62.41,158.4
U043711,2026-05-09,UK,Paid Social,0,0,0.0,0.0
U043721,2026-05-09,US,Paid Social,1,2,98.75,178.2
U043713,2026-05-09,UK,Paid Social,1,2,57.96,158.4
U043714,2026-05-09,UK,Paid Social,1,2,35.26,158.4
U043715,2026-05-09,UK,Paid Social,1,2,44.15,158.4
U043716,2026-05-09,US,Paid Social,1,1,20.31,178.2
U043717,2026-05-09,US,Paid Social,0,0,0.0,0.0
U043718,2026-05-09,US,Paid Social,0,0,0.0,0.0
U043719,2026-05-09,US,Paid Social,1,2,86.89,178.2
U043720,2026-05-09,US,Paid Social,1,2,118.11,178.2
U043712,2026-05-09,UK,Paid Social,1,2,89.36,158.4
U043702,2026-05-09,IN,Paid Social,1,2,35.73,59.4
U043692,2026-05-09,DE,Paid Social,1,2,66.12,138.6
U043700,2026-05-09,IN,Paid Social,1,2,21.37,59.4
U043680,2026-05-09,BR,Paid Social,1,2,24.56,72.6
U043681,2026-05-09,BR,Paid Social,1,2,23.94,72.6
U043682,2026-05-09,BR,Paid Social,1,2,20.03,72.6
U043683,2026-05-09,BR,Paid Social,1,1,15.89,72.6
U043684,2026-05-09,BR,Paid Social,0,0,0.0,0.0
U043685,2026-05-09,BR,Paid Social,1,2,17.47,72.6
U043686,2026-05-09,BR,Paid Social,1,2,64.06,72.6
U043687,2026-05-09,BR,Paid Social,0,0,0.0,0.0
U043688,2026-05-09,DE,Paid Social,1,2,23.27,138.6
U043701,2026-05-09,IN,Paid Social,1,2,19.55,59.4
U043689,2026-05-09,DE,Paid Social,1,1,27.19,138.6
U043691,2026-05-09,DE,Paid Social,1,2,42.92,138.6
U043722,2026-05-09,US,Paid Social,0,0,0.0,0.0
U043693,2026-05-09,DE,Paid Social,1,2,136.54,138.6
U043694,2026-05-09,DE,Paid Social,1,2,69.2,138.6
U043695,2026-05-09,DE,Paid Social,0,0,0.0,0.0
U043696,2026-05-09,DE,Paid Social,1,1,17.18,138.6
U043697,2026-05-09,DE,Paid Social,1,2,70.82,138.6
U043698,2026-05-09,DE,Paid Social,1,2,64.98,138.6
U043699,2026-05-09,DE,Paid Social,0,0,0.0,0.0
U043690,2026-05-09,DE,Paid Social,1,2,46.64,138.6
U043723,2026-05-09,US,Paid Social,0,0,0.0,0.0
U043734,2026-05-09,US,Paid Social,1,1,31.32,178.2
U043725,2026-05-09,US,Paid Social,0,0,0.0,0.0
U043751,2026-05-09,US,Referral,1,2,52.77,386.1
U043752,2026-05-09,US,Referral,1,2,54.14,386.1
U043753,2026-05-09,US,Referral,0,0,0.0,0.0
U043754,2026-05-09,DE,SEO,1,2,51.1,441.0
U043755,2026-05-09,IN,SEO,0,0,0.0,0.0
U043756,2026-05-09,UK,SEO,1,2,43.18,504.0
U043757,2026-05-09,UK,SEO,0,0,0.0,0.0
U043758,2026-05-09,UK,SEO,0,0,0.0,0.0
U043759,2026-05-09,UK,SEO,1,2,38.81,504.0
U043760,2026-05-09,UK,SEO,1,1,36.5,504.0
U043761,2026-05-09,US,SEO,1,2,62.48,567.0
U043762,2026-05-09,US,SEO,1,2,30.22,567.0
U043763,2026-05-09,US,SEO,1,2,56.72,567.0
U043764,2026-05-09,US,SEO,1,2,37.69,567.0
U043765,2026-05-09,US,SEO,1,2,84.88,567.0
U043766,2026-05-09,US,SEO,1,2,100.06,567.0
U043767,2026-05-09,US,SEO,1,2,52.71,567.0
U043768,2026-05-09,US,SEO,1,2,86.2,567.0
U043679,2026-05-09,BR,Paid Social,1,2,18.35,72.6
U043750,2026-05-09,US,Referral,0,0,0.0,0.0
U043724,2026-05-09,US,Paid Social,1,2,76.46,178.2
U043749,2026-05-09,UK,Referral,0,0,0.0,0.0
U043747,2026-05-09,UK,Referral,1,2,54.24,343.2
U043726,2026-05-09,US,Paid Social,0,0,0.0,0.0
U043727,2026-05-09,US,Paid Social,1,2,41.87,178.2
U043728,2026-05-09,US,Paid Social,1,2,52.78,178.2
U043729,2026-05-09,US,Paid Social,0,0,0.0,0.0
U043730,2026-05-09,US,Paid Social,1,2,74.35,178.2
U043731,2026-05-09,US,Paid Social,0,0,0.0,0.0
U043732,2026-05-09,US,Paid Social,1,2,58.48,178.2
U043733,2026-05-09,US,Paid Social,1,2,48.16,178.2
U043735,2026-05-09,BR,Referral,1,1,16.26,157.3
U043736,2026-05-09,BR,Referral,1,2,48.23,157.3
U043737,2026-05-09,DE,Referral,1,2,98.04,300.3
U043738,2026-05-09,DE,Referral,1,1,21.76,300.3
U043739,2026-05-09,DE,Referral,1,2,43.89,300.3
U043740,2026-05-09,DE,Referral,1,2,51.41,300.3
U043741,2026-05-09,DE,Referral,1,2,71.87,300.3
U043742,2026-05-09,DE,Referral,1,2,50.16,300.3
U043743,2026-05-09,IN,Referral,0,0,0.0,0.0
U043744,2026-05-09,IN,Referral,1,2,25.31,128.7
U043745,2026-05-09,IN,Referral,1,2,25.04,128.7
U043748,2026-05-09,UK,Referral,1,2,67.6,343.2
U043746,2026-05-09,UK,Referral,0,0,0.0,0.0
U043678,2026-05-09,BR,Paid Social,1,1,11.9,72.6
U043676,2026-05-09,BR,Paid Social,1,2,31.92,72.6
U043611,2026-05-09,UK,Email,0,0,0.0,0.0
U043612,2026-05-09,UK,Email,1,2,102.96,432.0
U043613,2026-05-09,UK,Email,1,2,45.72,432.0
U043614,2026-05-09,UK,Email,1,2,51.37,432.0
U043615,2026-05-09,UK,Email,1,2,73.38,432.0
U043616,2026-05-09,UK,Email,1,2,50.38,432.0
U043617,2026-05-09,US,Email,1,2,26.6,486.0
U043618,2026-05-09,US,Email,1,2,79.11,486.0
U043619,2026-05-09,US,Email,0,0,0.0,0.0
U043620,2026-05-09,BR,Paid Search,1,2,30.2,138.6
U043621,2026-05-09,BR,Paid Search,1,2,28.35,138.6
U043622,2026-05-09,BR,Paid Search,0,0,0.0,0.0
U043623,2026-05-09,BR,Paid Search,1,2,19.28,138.6
U043624,2026-05-09,DE,Paid Search,1,2,33.5,264.6
U043625,2026-05-09,DE,Paid Search,1,2,62.54,264.6
U043626,2026-05-09,DE,Paid Search,1,2,65.24,264.6
U043627,2026-05-09,DE,Paid Search,1,2,75.61,264.6
U043628,2026-05-09,DE,Paid Search,1,1,41.55,264.6
U043629,2026-05-09,DE,Paid Search,1,2,78.91,264.6
U043610,2026-05-09,UK,Email,0,0,0.0,0.0
U043630,2026-05-09,DE,Paid Search,1,2,56.22,264.6
U043608,2026-05-09,UK,Email,1,2,112.45,432.0
U043606,2026-05-09,DE,Email,1,1,18.19,378.0
U043677,2026-05-09,BR,Paid Social,1,2,29.53,72.6
U043588,2026-05-09,BR,Display,1,2,17.57,49.5
U043589,2026-05-09,BR,Display,1,2,12.21,49.5
U043590,2026-05-09,DE,Display,1,2,56.54,94.5
U043591,2026-05-09,UK,Display,0,0,0.0,0.0
U043592,2026-05-09,UK,Display,1,2,40.05,108.0
U043593,2026-05-09,UK,Display,0,0,0.0,0.0
U043594,2026-05-09,UK,Display,0,0,0.0,0.0
U043595,2026-05-09,US,Display,1,1,27.76,121.5
U043596,2026-05-09,US,Display,0,0,0.0,0.0
U043597,2026-05-09,US,Display,1,1,20.61,121.5
U043598,2026-05-09,US,Display,1,2,64.26,121.5
U043599,2026-05-09,US,Display,0,0,0.0,0.0
U043600,2026-05-09,US,Display,1,2,32.08,121.5
U043601,2026-05-09,BR,Email,1,2,14.91,198.0
U043602,2026-05-09,BR,Email,0,0,0.0,0.0
U043603,2026-05-09,DE,Email,1,2,60.57,378.0
U043604,2026-05-09,DE,Email,1,2,101.98,378.0
U043605,2026-05-09,DE,Email,0,0,0.0,0.0
U043607,2026-05-09,IN,Email,1,2,38.63,162.0
U043631,2026-05-09,DE,Paid Search,0,0,0.0,0.0
U043609,2026-05-09,UK,Email,1,2,73.1,432.0
U043633,2026-05-09,IN,Paid Search,0,0,0.0,0.0
U043657,2026-05-09,US,Paid Search,1,2,88.91,340.2
U043658,2026-05-09,US,Paid Search,1,2,104.61,340.2
U043659,2026-05-09,US,Paid Search,1,2,104.12,340.2
U043660,2026-05-09,US,Paid Search,1,2,51.22,340.2
U043661,2026-05-09,US,Paid Search,1,2,137.85,340.2
U043662,2026-05-09,US,Paid Search,1,2,92.69,340.2
U043663,2026-05-09,US,Paid Search,0,0,0.0,0.0
U043664,2026-05-09,US,Paid Search,0,0,0.0,0.0
U043665,2026-05-09,US,Paid Search,1,2,50.29,340.2
U043666,2026-05-09,US,Paid Search,1,2,98.98,340.2
U043667,2026-05-09,US,Paid Search,0,0,0.0,0.0
U043668,2026-05-09,US,Paid Search,1,2,89.49,340.2
U043669,2026-05-09,US,Paid Search,1,2,118.14,340.2
U043670,2026-05-09,US,Paid Search,1,2,56.75,340.2
U043671,2026-05-09,US,Paid Search,1,2,95.16,340.2
U043672,2026-05-09,US,Paid Search,1,2,53.56,340.2
U043673,2026-05-09,US,Paid Search,1,2,54.22,340.2
U043674,2026-05-09,BR,Paid Social,1,2,24.05,72.6
U043632,2026-05-09,DE,Paid Search,0,0,0.0,0.0
U043656,2026-05-09,US,Paid Search,1,2,106.96,340.2
U043655,2026-05-09,US,Paid Search,1,2,96.16,340.2
U043675,2026-05-09,BR,Paid Social,1,2,18.38,72.6
U043634,2026-05-09,IN,Paid Search,1,2,16.19,113.4
U043635,2026-05-09,IN,Paid Search,1,2,44.21,113.4
U043636,2026-05-09,IN,Paid Search,1,2,26.99,113.4
U043637,2026-05-09,IN,Paid Search,1,2,22.06,113.4
U043638,2026-05-09,IN,Paid Search,1,2,6.97,113.4
U043639,2026-05-09,IN,Paid Search,1,2,11.11,113.4
U043654,2026-05-09,US,Paid Search,1,2,88.1,340.2
U043641,2026-05-09,UK,Paid Search,1,2,41.9,302.4
U043642,2026-05-09,UK,Paid Search,1,2,31.66,302.4
U043643,2026-05-09,UK,Paid Search,0,0,0.0,0.0
U043640,2026-05-09,UK,Paid Search,1,2,98.84,302.4
U043645,2026-05-09,UK,Paid Search,1,2,100.63,302.4
U043646,2026-05-09,UK,Paid Search,1,2,59.97,302.4
U043647,2026-05-09,UK,Paid Search,0,0,0.0,0.0
U043648,2026-05-09,UK,Paid Search,0,0,0.0,0.0
U043649,2026-05-09,UK,Paid Search,1,2,119.29,302.4
U043650,2026-05-09,UK,Paid Search,1,2,93.79,302.4
U043651,2026-05-09,UK,Paid Search,1,2,115.94,302.4
U043652,2026-05-09,US,Paid Search,1,1,52.16,340.2
U043653,2026-05-09,US,Paid Search,1,2,73.45,340.2
U043644,2026-05-09,UK,Paid Search,1,2,103.26,302.4
U043894,2026-05-10,US,Paid Social,1,2,54.94,178.2
U043893,2026-05-10,US,Paid Social,1,1,24.67,178.2
U043892,2026-05-10,US,Paid Social,1,2,107.66,178.2
U043887,2026-05-10,UK,Paid Social,1,2,42.96,158.4
U043890,2026-05-10,UK,Paid Social,0,0,0.0,0.0
U043889,2026-05-10,UK,Paid Social,0,0,0.0,0.0
U043888,2026-05-10,UK,Paid Social,0,0,0.0,0.0
